x;y;value
77;33;-3.39921192
78;33;-3.28364954
79;33;-3.16805644
80;33;-3.05270622
81;33;-2.93786645
82;33;-2.82379236
83;33;-2.71072082
84;33;-2.59887767
85;33;-2.48846007
86;33;-2.37965829
87;33;-2.27262718
88;33;-2.16749444
89;33;-2.06436532
90;33;-1.96331714
91;33;-1.86437613
92;33;-1.76755689
93;33;-1.67281560
94;33;-1.58007474
95;33;-1.48919574
96;33;-1.40001616
97;33;-1.31231626
98;33;-1.22580410
99;33;-1.14014967
100;33;-1.05494492
101;33;-0.96981713
102;33;-0.88465348
103;33;-0.79944330
104;33;-0.71420222
105;33;-0.62896929
106;33;-0.54380588
107;33;-0.45879344
108;33;-0.37403190
109;33;-0.28963641
110;33;-0.20574052
111;33;-0.12248768
112;33;-0.04003430
113;33;0.04145377
114;33;0.12180142
115;33;0.20082687
116;33;0.27834245
117;33;0.35415655
118;33;0.42807403
119;33;0.49989839
0;34;-2.10878466
1;34;-2.18091191
2;34;-2.25345073
3;34;-2.32675749
4;34;-2.40113009
5;34;-2.47681122
6;34;-2.55399281
7;34;-2.63281774
8;34;-2.71338282
9;34;-2.79574253
10;34;-2.87991186
11;34;-2.96586796
12;34;-3.05355429
13;34;-3.14288283
14;34;-3.23373486
15;34;-3.32596696
16;34;-3.41941058
17;34;-3.51387623
18;34;-3.60915307
19;34;-3.70501451
20;34;-3.80121975
21;34;-3.89751337
22;34;-3.99362985
23;34;-4.08929392
24;34;-4.18422471
25;34;-4.27813572
26;34;-4.37073558
27;34;-4.46173330
28;34;-4.55083713
29;34;-4.63775610
30;34;-4.72220256
31;34;-4.80389416
32;34;-4.88255262
33;34;-4.95790942
34;34;-5.02970130
35;34;-5.09767619
36;34;-5.16159293
37;34;-5.22122082
38;34;-5.27634226
39;34;-5.32675241
40;34;-5.37226250
41;34;-5.41269690
42;34;-5.44789607
43;34;-5.47771769
44;34;-5.50203518
45;34;-5.52074031
46;34;-5.53374094
47;34;-5.54096593
48;34;-5.54235910
49;34;-5.53788524
50;34;-5.52752787
51;34;-5.51128662
52;34;-5.48918397
53;34;-5.46125885
54;34;-5.42756820
55;34;-5.38818766
56;34;-5.34321386
57;34;-5.29275765
58;34;-5.23694937
59;34;-5.17593468
60;34;-5.10987726
61;34;-5.03895611
62;34;-4.96336599
63;34;-4.88331474
64;34;-4.79902407
65;34;-4.71073029
66;34;-4.61867871
67;34;-4.52312736
68;34;-4.42434289
69;34;-4.32260356
70;34;-4.21818838
71;34;-4.11138984
72;34;-4.00250192
73;34;-3.89182049
74;34;-3.77964252
75;34;-3.66627251
76;34;-3.55200629
77;34;-3.43713750
78;34;-3.32195786
79;34;-3.20675238
80;34;-3.09179127
81;34;-2.97734305
82;34;-2.86366069
83;34;-2.75097845
84;34;-2.63952029
85;34;-2.52948451
86;34;-2.42105873
87;34;-2.31439520
88;34;-2.20962442
89;34;-2.10684640
90;34;-2.00614127
91;34;-1.90753301
92;34;-1.81103641
93;34;-1.71660802
94;34;-1.62417013
95;34;-1.53358475
96;34;-1.44468989
97;34;-1.35726749
98;34;-1.27102695
99;34;-1.18563888
100;34;-1.10069872
101;34;-1.01583384
102;34;-0.93092757
103;34;-0.84596410
104;34;-0.76095404
105;34;-0.67593261
106;34;-0.59095763
107;34;-0.50610674
108;34;-0.42147737
109;34;-0.33718235
110;34;-0.25335304
111;34;-0.17013115
112;34;-0.08767179
113;34;-0.00613997
114;34;0.07428992
115;34;0.15343648
116;34;0.23111234
117;34;0.30712540
118;34;0.38128027
119;34;0.45337980
0;35;-2.18131150
1;35;-2.25269610
2;35;-2.32448947
3;35;-2.39704497
4;35;-2.47065788
5;35;-2.54557052
6;35;-2.62197183
7;35;-2.70000336
8;35;-2.77976250
9;35;-2.86130223
10;35;-2.94463679
11;35;-3.02974482
12;35;-3.11656866
13;35;-3.20502029
14;35;-3.29498399
15;35;-3.38631427
16;35;-3.47884597
17;35;-3.57238846
18;35;-3.66673390
19;35;-3.76165757
20;35;-3.85691793
21;35;-3.95226330
22;35;-4.04742853
23;35;-4.14214099
24;35;-4.23612128
25;35;-4.32908441
26;35;-4.42074201
27;35;-4.51080421
28;35;-4.59898151
29;35;-4.68498368
30;35;-4.76852683
31;35;-4.84933010
32;35;-4.92711708
33;35;-5.00161963
34;35;-5.07257860
35;35;-5.13974232
36;35;-5.20287035
37;35;-5.26173611
38;35;-5.31612165
39;35;-5.36582472
40;35;-5.41065696
41;35;-5.45044459
42;35;-5.48502956
43;35;-5.51427032
44;35;-5.53804066
45;35;-5.55623346
46;35;-5.56875885
47;35;-5.57554417
48;35;-5.57653511
49;35;-5.57169648
50;35;-5.56101254
51;35;-5.54448330
52;35;-5.52212973
53;35;-5.49399114
54;35;-5.46012597
55;35;-5.42060799
56;35;-5.37553419
57;35;-5.32501394
58;35;-5.26917719
59;35;-5.20817037
60;35;-5.14215452
61;35;-5.07130753
62;35;-4.99582376
63;35;-4.91591033
64;35;-4.83178706
65;35;-4.74368915
66;35;-4.65186003
67;35;-4.55655661
68;35;-4.45804328
69;35;-4.35659719
70;35;-4.25249585
71;35;-4.14602949
72;35;-4.03749061
73;35;-3.92717358
74;35;-3.81537274
75;35;-3.70239146
76;35;-3.58852185
77;35;-3.47405865
78;35;-3.35928984
79;35;-3.24449820
80;35;-3.12995391
81;35;-3.01592176
82;35;-2.90265455
83;35;-2.79038521
84;35;-2.67933526
85;35;-2.56970095
86;35;-2.46167046
87;35;-2.35539436
88;35;-2.25100090
89;35;-2.14859157
90;35;-2.04824354
91;35;-1.94998188
92;35;-1.85382065
93;35;-1.75971677
94;35;-1.66759216
95;35;-1.57731088
96;35;-1.48871010
97;35;-1.40157373
98;35;-1.31561286
99;35;-1.23049958
100;35;-1.14583122
101;35;-1.06123720
102;35;-0.97659533
103;35;-0.89188502
104;35;-0.80711161
105;35;-0.72230599
106;35;-0.63752144
107;35;-0.55283300
108;35;-0.46833447
109;35;-0.38413621
110;35;-0.30036728
111;35;-0.21716773
112;35;-0.13469107
113;35;-0.05310129
114;35;0.02742813
115;35;0.10671588
116;35;0.18457516
117;35;0.26081360
118;35;0.33523531
119;35;0.40764261
0;36;-2.25191731
1;36;-2.32253960
2;36;-2.39356730
3;36;-2.46535149
4;36;-2.53818562
5;36;-2.61230936
6;36;-2.68791091
7;36;-2.76513107
8;36;-2.84406498
9;36;-2.92476582
10;36;-3.00724837
11;36;-3.09148979
12;36;-3.17743410
13;36;-3.26499309
14;36;-3.35405087
15;36;-3.44446510
16;36;-3.53606915
17;36;-3.62867537
18;36;-3.72207667
19;36;-3.81604948
20;36;-3.91035409
21;36;-4.00474035
22;36;-4.09894534
23;36;-4.19269794
24;36;-4.28572061
25;36;-4.37773025
26;36;-4.46844035
27;36;-4.55756366
28;36;-4.64481106
29;36;-4.72989681
30;36;-4.81253703
31;36;-4.89245346
32;36;-4.96937121
33;36;-5.04302438
34;36;-5.11315569
35;36;-5.17951459
36;36;-5.24186365
37;36;-5.29997703
38;36;-5.35363827
39;36;-5.40264625
40;36;-5.44681524
41;36;-5.48597182
42;36;-5.51995908
43;36;-5.54863621
44;36;-5.57187961
45;36;-5.58958144
46;36;-5.60165255
47;36;-5.60802216
48;36;-5.60863523
49;36;-5.60345767
50;36;-5.59247301
51;36;-5.57568236
52;36;-5.55310707
53;36;-5.52478536
54;36;-5.49077450
55;36;-5.45115166
56;36;-5.40600858
57;36;-5.35545650
58;36;-5.29962536
59;36;-5.23865899
60;36;-5.17271766
61;36;-5.10198078
62;36;-5.02663783
63;36;-4.94689667
64;36;-4.86297526
65;36;-4.77510805
66;36;-4.68353584
67;36;-4.58851479
68;36;-4.49030781
69;36;-4.38918867
70;36;-4.28543524
71;36;-4.17933515
72;36;-4.07117752
73;36;-3.96125634
74;36;-3.84986447
75;36;-3.73730188
76;36;-3.62386033
77;36;-3.50983118
78;36;-3.39550055
79;36;-3.28115008
80;36;-3.16704902
81;36;-3.05345860
82;36;-2.94063068
83;36;-2.82879577
84;36;-2.71817576
85;36;-2.60896426
86;36;-2.50134798
87;36;-2.39547672
88;36;-2.29147836
89;36;-2.18945273
90;36;-2.08947639
91;36;-1.99157501
92;36;-1.89576188
93;36;-1.80199356
94;36;-1.71019346
95;36;-1.62022489
96;36;-1.53192746
97;36;-1.44508583
98;36;-1.35941164
99;36;-1.27458074
100;36;-1.19019204
101;36;-1.10587562
102;36;-1.02150546
103;36;-0.93705413
104;36;-0.85252256
105;36;-0.76793635
106;36;-0.68334495
107;36;-0.59881923
108;36;-0.51444996
109;36;-0.43034472
110;36;-0.34663008
111;36;-0.26344418
112;36;-0.18093890
113;36;-0.09927709
114;36;-0.01863136
115;36;0.06081774
116;36;0.13888325
117;36;0.21537281
118;36;0.29009041
119;36;0.36283739
0;37;-2.32036990
1;37;-2.39021078
2;37;-2.46045444
3;37;-2.53144880
4;37;-2.60348598
5;37;-2.67680228
6;37;-2.75158628
7;37;-2.82797635
8;37;-2.90606762
9;37;-2.98591327
10;37;-3.06752621
11;37;-3.15088530
12;37;-3.23593360
13;37;-3.32258478
14;37;-3.41072277
15;37;-3.50020598
16;37;-3.59087001
17;37;-3.68252761
18;37;-3.77497242
19;37;-3.86798424
20;37;-3.96132337
21;37;-4.05474228
22;37;-4.14797918
23;37;-4.24076554
24;37;-4.33282498
25;37;-4.42387738
26;37;-4.51363698
27;37;-4.60181915
28;37;-4.68813740
29;37;-4.77230673
30;37;-4.85404626
31;37;-4.93307848
32;37;-5.00913187
33;37;-5.08194240
34;37;-5.15125279
35;37;-5.21681699
36;37;-5.27839718
37;37;-5.33576941
38;37;-5.38871946
39;37;-5.43704772
40;37;-5.48056881
41;37;-5.51911157
42;37;-5.55251947
43;37;-5.58065356
44;37;-5.60339064
45;37;-5.62062395
46;37;-5.63226438
47;37;-5.63824226
48;37;-5.63850367
49;37;-5.63301414
50;37;-5.62175646
51;37;-5.60473362
52;37;-5.58196546
53;37;-5.55349132
54;37;-5.51936736
55;37;-5.47966962
56;37;-5.43449096
57;37;-5.38394113
58;37;-5.32814857
59;37;-5.26725635
60;37;-5.20142588
61;37;-5.13083168
62;37;-5.05566549
63;37;-4.97613256
64;37;-4.89244784
65;37;-4.80484578
66;37;-4.71356643
67;37;-4.61886297
68;37;-4.52099567
69;37;-4.42023942
70;37;-4.31686724
71;37;-4.21116563
72;37;-4.10342333
73;37;-3.99393058
74;37;-3.88297875
75;37;-3.77086558
76;37;-3.65788093
77;37;-3.54431467
78;37;-3.43045105
79;37;-3.31656945
80;37;-3.20293578
81;37;-3.08981200
82;37;-2.97744697
83;37;-2.86606971
84;37;-2.75590079
85;37;-2.64713196
86;37;-2.53994861
87;37;-2.43450054
88;37;-2.33091283
89;37;-2.22928604
90;37;-2.12969620
91;37;-2.03216801
92;37;-1.93671460
93;37;-1.84329326
94;37;-1.75182759
95;37;-1.66218147
96;37;-1.57419517
97;37;-1.48765586
98;37;-1.40227650
99;37;-1.31773509
100;37;-1.23363242
101;37;-1.14960082
102;37;-1.06550835
103;37;-0.98132217
104;37;-0.89703702
105;37;-0.81267379
106;37;-0.72827737
107;37;-0.64391474
108;37;-0.55967304
109;37;-0.47565693
110;37;-0.39199047
111;37;-0.30880953
112;37;-0.22626465
113;37;-0.14451679
114;37;-0.06373805
115;37;0.01589179
116;37;0.09418601
117;37;0.17095224
118;37;0.24599405
119;37;0.31911222
0;38;-2.38644361
1;38;-2.45548548
2;38;-2.52492713
3;38;-2.59511481
4;38;-2.66633649
5;38;-2.73882926
6;38;-2.81277848
7;38;-2.88832198
8;38;-2.96555450
9;38;-3.04452811
10;38;-3.12525647
11;38;-3.20771824
12;38;-3.29185686
13;38;-3.37758601
14;38;-3.46479110
15;38;-3.55333167
16;38;-3.64304333
17;38;-3.73374145
18;38;-3.82522078
19;38;-3.91726225
20;38;-4.00962804
21;38;-4.10207210
22;38;-4.19433566
23;38;-4.28615055
24;38;-4.37724376
25;38;-4.46733592
26;38;-4.55614427
27;38;-4.64338531
28;38;-4.72877591
29;38;-4.81203182
30;38;-4.89287365
31;38;-4.97102878
32;38;-5.04622492
33;38;-5.11819955
34;38;-5.18669988
35;38;-5.25147949
36;38;-5.31230280
37;38;-5.36894736
38;38;-5.42120121
39;38;-5.46886546
40;38;-5.51175663
41;38;-5.54970430
42;38;-5.58255306
43;38;-5.61016547
44;38;-5.63241830
45;38;-5.64920633
46;38;-5.66044229
47;38;-5.66605428
48;38;-5.66599098
49;38;-5.66021683
50;38;-5.64871610
51;38;-5.63149065
52;38;-5.60856108
53;38;-5.57996560
54;38;-5.54576075
55;38;-5.50602143
56;38;-5.46084053
57;38;-5.41032627
58;38;-5.35460711
59;38;-5.29382462
60;38;-5.22813871
61;38;-5.15772465
62;38;-5.08276969
63;38;-5.00347906
64;38;-4.92006848
65;38;-4.83276752
66;38;-4.74181550
67;38;-4.64746407
68;38;-4.54997277
69;38;-4.44961200
70;38;-4.34665553
71;38;-4.24138647
72;38;-4.13409133
73;38;-4.02505885
74;38;-3.91457816
75;38;-3.80294510
76;38;-3.69044806
77;38;-3.57737353
78;38;-3.46400351
79;38;-3.35061626
80;38;-3.23747769
81;38;-3.12484470
82;38;-3.01296578
83;38;-2.90206788
84;38;-2.79237065
85;38;-2.68406378
86;38;-2.57733246
87;38;-2.47232406
88;38;-2.36916367
89;38;-2.26795071
90;38;-2.16876103
91;38;-2.07161821
92;38;-1.97653668
93;38;-1.88347243
94;38;-1.79235038
95;38;-1.70303569
96;38;-1.61536959
97;38;-1.52913935
98;38;-1.44406240
99;38;-1.35981611
100;38;-1.27600668
101;38;-1.19226578
102;38;-1.10845738
103;38;-1.02454169
104;38;-0.94050736
105;38;-0.85637033
106;38;-0.77217067
107;38;-0.68797119
108;38;-0.60385527
109;38;-0.51992432
110;38;-0.43629985
111;38;-0.35311551
112;38;-0.27051946
113;38;-0.18867210
114;38;-0.10774383
115;38;-0.02791415
116;38;0.05063078
117;38;0.12769841
118;38;0.20309212
119;38;0.27661208
0;39;-2.44992049
1;39;-2.51814706
2;39;-2.58677079
3;39;-2.65613436
4;39;-2.72652558
5;39;-2.79817814
6;39;-2.87127685
7;39;-2.94595880
8;39;-3.02231741
9;39;-3.10040475
10;39;-3.18023466
11;39;-3.26178507
12;39;-3.34500090
13;39;-3.42979604
14;39;-3.51605699
15;39;-3.60364332
16;39;-3.69239325
17;39;-3.78212288
18;39;-3.87262850
19;39;-3.96369213
20;39;-4.05507896
21;39;-4.14654369
22;39;-4.23782940
23;39;-4.32867020
24;39;-4.41879532
25;39;-4.50792649
26;39;-4.59578472
27;39;-4.68208687
28;39;-4.76655206
29;39;-4.84889941
30;39;-4.92885067
31;39;-5.00613432
32;39;-5.08048108
33;39;-5.15163142
34;39;-5.21933181
35;39;-5.28333918
36;39;-5.34342059
37;39;-5.39935247
38;39;-5.45092695
39;39;-5.49794556
40;39;-5.54022516
41;39;-5.57759796
42;39;-5.60991005
43;39;-5.63702286
44;39;-5.65881618
45;39;-5.67518513
46;39;-5.68604134
47;39;-5.69131552
48;39;-5.69095525
49;39;-5.68492643
50;39;-5.67321185
51;39;-5.65581525
52;39;-5.63275611
53;39;-5.60407149
54;39;-5.56981908
55;39;-5.53007115
56;39;-5.48492208
57;39;-5.43447898
58;39;-5.37886805
59;39;-5.31823087
60;39;-5.25272585
61;39;-5.18252600
62;39;-5.10781934
63;39;-5.02880810
64;39;-4.94570574
65;39;-4.85874183
66;39;-4.76815345
67;39;-4.67418926
68;39;-4.57710805
69;39;-4.47717834
70;39;-4.37467090
71;39;-4.26986736
72;39;-4.16305233
73;39;-4.05451196
74;39;-3.94453385
75;39;-3.83341125
76;39;-3.72142990
77;39;-3.60887481
78;39;-3.49602723
79;39;-3.38316205
80;39;-3.27054067
81;39;-3.15842337
82;39;-3.04705304
83;39;-2.93665716
84;39;-2.82745148
85;39;-2.71962622
86;39;-2.61336472
87;39;-2.50881247
88;39;-2.40609530
89;39;-2.30531022
90;39;-2.20653362
91;39;-2.10978871
92;39;-2.01508899
93;39;-1.92239270
94;39;-1.83162399
95;39;-1.74264843
96;39;-1.65530983
97;39;-1.56939642
98;39;-1.48462722
99;39;-1.40068344
100;39;-1.31717268
101;39;-1.23372886
102;39;-1.15020986
103;39;-1.06656952
104;39;-0.98279033
105;39;-0.89888231
106;39;-0.81488095
107;39;-0.73084429
108;39;-0.64685233
109;39;-0.56300241
110;39;-0.47941380
111;39;-0.39621748
112;39;-0.31355978
113;39;-0.23159950
114;39;-0.15050569
115;39;-0.07045737
116;39;0.00835976
117;39;0.08575309
118;39;0.16152577
119;39;0.23547747
0;40;-2.51059100
1;40;-2.57798710
2;40;-2.64577737
3;40;-2.71430260
4;40;-2.78384819
5;40;-2.85464630
6;40;-2.92687991
7;40;-3.00068607
8;40;-3.07615710
9;40;-3.15334543
10;40;-3.23226380
11;40;-3.31289142
12;40;-3.39517286
13;40;-3.47902349
14;40;-3.56432945
15;40;-3.65095367
16;40;-3.73873325
17;40;-3.82748655
18;40;-3.91701208
19;40;-4.00709263
20;40;-4.09749563
21;40;-4.18797765
22;40;-4.27828365
23;40;-4.36814924
24;40;-4.45730588
25;40;-4.54547831
26;40;-4.63238829
27;40;-4.71775492
28;40;-4.80130069
29;40;-4.88274474
30;40;-4.96181366
31;40;-5.03823481
32;40;-5.11174343
33;40;-5.18207997
34;40;-5.24899426
35;40;-5.31224400
36;40;-5.37159812
37;40;-5.42683529
38;40;-5.47774802
39;40;-5.52414008
40;40;-5.56582983
41;40;-5.60264949
42;40;-5.63444738
43;40;-5.66108569
44;40;-5.68244458
45;40;-5.69842030
46;40;-5.70892484
47;40;-5.71388931
48;40;-5.71326164
49;40;-5.70700812
50;40;-5.69511228
51;40;-5.67757598
52;40;-5.65441909
53;40;-5.62567942
54;40;-5.59141278
55;40;-5.55169256
56;40;-5.50661015
57;40;-5.45627341
58;40;-5.40080668
59;40;-5.34035076
60;40;-5.27506182
61;40;-5.20511290
62;40;-5.13069049
63;40;-5.05199383
64;40;-4.96923751
65;40;-4.88264549
66;40;-4.79245559
67;40;-4.69891459
68;40;-4.60227792
69;40;-4.50281335
70;40;-4.40078865
71;40;-4.29648395
72;40;-4.19018125
73;40;-4.08216443
74;40;-3.97271887
75;40;-3.86213631
76;40;-3.75070062
77;40;-3.63869343
78;40;-3.52639413
79;40;-3.41407573
80;40;-3.30199851
81;40;-3.19041901
82;40;-3.07958028
83;40;-2.96970629
84;40;-2.86101274
85;40;-2.75368820
86;40;-2.64791337
87;40;-2.54383393
88;40;-2.44157423
89;40;-2.34123162
90;40;-2.24288046
91;40;-2.14654527
92;40;-2.05223878
93;40;-1.95991868
94;40;-1.86951193
95;40;-1.78088391
96;40;-1.69387956
97;40;-1.60829010
98;40;-1.52383483
99;40;-1.44019852
100;40;-1.35699261
101;40;-1.27385111
102;40;-1.19062713
103;40;-1.10726673
104;40;-1.02374623
105;40;-0.94006994
106;40;-0.85626800
107;40;-0.77239392
108;40;-0.68852345
109;40;-0.60475086
110;40;-0.52119188
111;40;-0.43797525
112;40;-0.35524498
113;40;-0.27315852
114;40;-0.19188368
115;40;-0.11159853
116;40;-0.03248852
117;40;0.04525417
118;40;0.12143218
119;40;0.19584449
0;41;-2.56825479
1;41;-2.63480693
2;41;-2.70174950
3;41;-2.76942292
4;41;-2.83810901
5;41;-2.90803865
6;41;-2.97939497
7;41;-3.05231243
8;41;-3.12688389
9;41;-3.20316086
10;41;-3.28115719
11;41;-3.36085116
12;41;-3.44218810
13;41;-3.52508485
14;41;-3.60942871
15;41;-3.69508146
16;41;-3.78188507
17;41;-3.86965641
18;41;-3.95819699
19;41;-4.04729109
20;41;-4.13670764
21;41;-4.22620508
22;41;-4.31553062
23;41;-4.40442211
24;41;-4.49261290
25;41;-4.57982885
26;41;-4.66579506
27;41;-4.75023292
28;41;-4.83286490
29;41;-4.91341574
30;41;-4.99161056
31;41;-5.06718084
32;41;-5.13986291
33;41;-5.20939913
34;41;-5.27554194
35;41;-5.33805053
36;41;-5.39669421
37;41;-5.45125502
38;41;-5.50152585
39;41;-5.54731233
40;41;-5.58843432
41;41;-5.62472480
42;41;-5.65603247
43;41;-5.68222212
44;41;-5.70317391
45;41;-5.71878337
46;41;-5.72896509
47;41;-5.73365017
48;41;-5.73278581
49;41;-5.72633905
50;41;-5.71429340
51;41;-5.69664963
52;41;-5.67342907
53;41;-5.64466880
54;41;-5.61042275
55;41;-5.57076433
56;41;-5.52578491
57;41;-5.47558861
58;41;-5.42030239
59;41;-5.36006368
60;41;-5.29502792
61;41;-5.22536736
62;41;-5.15126440
63;41;-5.07291941
64;41;-4.99054284
65;41;-4.90436016
66;41;-4.81460468
67;41;-4.72152096
68;41;-4.62536403
69;41;-4.52639830
70;41;-4.42489005
71;41;-4.32111640
72;41;-4.21535861
73;41;-4.10789681
74;41;-3.99901489
75;41;-3.88900195
76;41;-3.77813925
77;41;-3.66670731
78;41;-3.55498287
79;41;-3.44323672
80;41;-3.33172762
81;41;-3.22070914
82;41;-3.11042318
83;41;-3.00109241
84;41;-2.89292972
85;41;-2.78612332
86;41;-2.68085276
87;41;-2.57726187
88;41;-2.47547404
89;41;-2.37558646
90;41;-2.27767366
91;41;-2.18175829
92;41;-2.08785477
93;41;-1.99592154
94;41;-1.90588387
95;41;-1.81761125
96;41;-1.73094827
97;41;-1.64568743
98;41;-1.56155293
99;41;-1.47822980
100;41;-1.39533304
101;41;-1.31249930
102;41;-1.22957464
103;41;-1.14649821
104;41;-1.06323978
105;41;-0.97979755
106;41;-0.89619588
107;41;-0.81248373
108;41;-0.72873277
109;41;-0.64503326
110;41;-0.56149783
111;41;-0.47825268
112;41;-0.39543949
113;41;-0.31321408
114;41;-0.23174303
115;41;-0.15120335
116;41;-0.07177993
117;41;0.00633480
118;41;0.08294335
119;41;0.15784450
0;42;-2.62272122
1;42;-2.68841574
2;42;-2.75449882
3;42;-2.82130731
4;42;-2.88912155
5;42;-2.95817147
6;42;-3.02863815
7;42;-3.10065641
8;42;-3.17431745
9;42;-3.24967313
10;42;-3.32673694
11;42;-3.40548828
12;42;-3.48587322
13;42;-3.56780824
14;42;-3.65118249
15;42;-3.73585928
16;42;-3.82168094
17;42;-3.90846695
18;42;-3.99601920
19;42;-4.08412423
20;42;-4.17255358
21;42;-4.26106719
22;42;-4.34941377
23;42;-4.43733342
24;42;-4.52456172
25;42;-4.61082642
26;42;-4.69585524
27;42;-4.77937106
28;42;-4.86109973
29;42;-4.94076524
30;42;-5.01809794
31;42;-5.09282970
32;42;-5.16469909
33;42;-5.23345110
34;42;-5.29883778
35;42;-5.36062207
36;42;-5.41857516
37;42;-5.47248021
38;42;-5.52213085
39;42;-5.56733385
40;42;-5.60791094
41;42;-5.64369770
42;42;-5.67454210
43;42;-5.70030893
44;42;-5.72088098
45;42;-5.73615413
46;42;-5.74604261
47;42;-5.75047827
48;42;-5.74940905
49;42;-5.74280125
50;42;-5.73063801
51;42;-5.71292233
52;42;-5.68967181
53;42;-5.66092503
54;42;-5.62673478
55;42;-5.58717373
56;42;-5.54233213
57;42;-5.49231447
58;42;-5.43724471
59;42;-5.37725955
60;42;-5.31251402
61;42;-5.24317667
62;42;-5.16943099
63;42;-5.09147398
64;42;-5.00951424
65;42;-4.92377535
66;42;-4.83448876
67;42;-4.74189826
68;42;-4.64625516
69;42;-4.54782235
70;42;-4.44686275
71;42;-4.34365348
72;42;-4.23847093
73;42;-4.13159524
74;42;-4.02330616
75;42;-3.91389206
76;42;-3.80363082
77;42;-3.69280071
78;42;-3.58167699
79;42;-3.47052742
80;42;-3.35961005
81;42;-3.24917542
82;42;-3.13946264
83;42;-3.03069476
84;42;-2.92308260
85;42;-2.81681154
86;42;-2.71206062
87;42;-2.60897363
88;42;-2.50767210
89;42;-2.40825209
90;42;-2.31078888
91;42;-2.21530438
92;42;-2.12181357
93;42;-2.03027451
94;42;-1.94061490
95;42;-1.85270331
96;42;-1.76638787
97;42;-1.68146222
98;42;-1.59765241
99;42;-1.51464752
100;42;-1.43206479
101;42;-1.34954319
102;42;-1.26692235
103;42;-1.18413392
104;42;-1.10114045
105;42;-1.01793398
106;42;-0.93453342
107;42;-0.85098249
108;42;-0.76734852
109;42;-0.68371796
110;42;-0.60020013
111;42;-0.51691815
112;42;-0.43401222
113;42;-0.35163523
114;42;-0.26995314
115;42;-0.18914179
116;42;-0.10938561
117;42;-0.03087689
118;42;0.04618688
119;42;0.12160353
0;43;-2.67380828
1;43;-2.73863470
2;43;-2.80384724
3;43;-2.86977957
4;43;-2.93671184
5;43;-3.00487100
6;43;-3.07443811
7;43;-3.14554632
8;43;-3.21828795
9;43;-3.29271336
10;43;-3.36883678
11;43;-3.44663837
12;43;-3.52606382
13;43;-3.60703149
14;43;-3.68943165
15;43;-3.77312797
16;43;-3.85796430
17;43;-3.94376199
18;43;-4.03032480
19;43;-4.11744150
20;43;-4.20488439
21;43;-4.29241568
22;43;-4.37978629
23;43;-4.46673821
24;43;-4.55300928
25;43;-4.63833022
26;43;-4.72242876
27;43;-4.80503266
28;43;-4.88586738
29;43;-4.96466029
30;43;-5.04114361
31;43;-5.11505107
32;43;-5.18612352
33;43;-5.25410666
34;43;-5.31875780
35;43;-5.37983653
36;43;-5.43711925
37;43;-5.49038876
38;43;-5.53944244
39;43;-5.58408667
40;43;-5.62414507
41;43;-5.65945284
42;43;-5.68985981
43;43;-5.71523379
44;43;-5.73545455
45;43;-5.75042060
46;43;-5.76004767
47;43;-5.76426575
48;43;-5.76302351
49;43;-5.75628800
50;43;-5.74404237
51;43;-5.72628736
52;43;-5.70304209
53;43;-5.67434361
54;43;-5.64024550
55;43;-5.60081777
56;43;-5.55615069
57;43;-5.50634763
58;43;-5.45153103
59;43;-5.39183611
60;43;-5.32741678
61;43;-5.25844008
62;43;-5.18508688
63;43;-5.10755344
64;43;-5.02604723
65;43;-4.94078808
66;43;-4.85200595
67;43;-4.75994238
68;43;-4.66484681
69;43;-4.56697951
70;43;-4.46660264
71;43;-4.36398921
72;43;-4.25941337
73;43;-4.15315336
74;43;-4.04548746
75;43;-3.93669991
76;43;-3.82706672
77;43;-3.71686541
78;43;-3.60636749
79;43;-3.49583810
80;43;-3.38553455
81;43;-3.27570474
82;43;-3.16658725
83;43;-3.05840135
84;43;-2.95135657
85;43;-2.84563791
86;43;-2.74142328
87;43;-2.63885386
88;43;-2.53805173
89;43;-2.43911203
90;43;-2.34210834
91;43;-2.24706483
92;43;-2.15399552
93;43;-2.06285868
